oid,veto_date,label,n_points_alert,mag_min_alert,mag_max_alert,mag_p05_alert,mag_p25_alert,mag_p50_alert,mag_p75_alert,mag_p95_alert,excess_variance_alert,n_points_dr,mag_min_dr,mag_max_dr,mag_p05_dr,mag_p25_dr,mag_p50_dr,mag_p75_dr,mag_p95_dr,excess_variance_dr,distance_delight,hostsize
ZTF23aakbjqx,,good,22.0,18.562065,20.5415,18.57654325,18.806899,19.0751845,19.561135,20.3434961,0.2765371175723595,22.0,18.562065,20.5415,18.57654325,18.806899,19.0751845,19.561135,20.3434961,0.2765371175723595,27.021859672562396,9.158773422241211
ZTF23aakbobk,,good,6.0,20.236322,20.464,20.2379665,20.247184,20.2863985,20.38021525,20.448675,0.0,6.0,20.236322,20.464,20.2379665,20.247184,20.2863985,20.38021525,20.448675,0.0,0.326068859033449,0.9382920265197754
ZTF23aakbojc,2023-05-17,bad,13.0,18.972387,19.9814,18.9788304,19.022194,19.038778,19.197983,19.8322682,0.0892153348732586,13.0,18.972387,19.9814,18.9788304,19.022194,19.038778,19.197983,19.8322682,0.0892153348732586,3.808546855486006,4.6509881019592285
ZTF23aakbpap,,good,14.0,19.787355,20.8514,19.86032205,19.931583,20.161964,20.223202,20.514115,0.0193298911493938,14.0,19.787355,20.8514,19.86032205,19.931583,20.161964,20.223202,20.514115,0.0193298911493938,9.35032954859181,5.527092933654785
ZTF23aakbpwp,,good,27.0,19.572145,20.4862,19.7244759,19.7712515,19.852041,19.962471,20.123644,0.0,27.0,19.572145,20.4862,19.7244759,19.7712515,19.852041,19.962471,20.123644,0.0,42.280740457474124,2.8430590629577637
ZTF23aakbqgc,2023-05-17,bad,17.0,18.377209,20.1369,18.4754922,18.60538,19.066526,19.679815,19.9578088,0.3036074092247559,17.0,18.377209,20.1369,18.4754922,18.60538,19.066526,19.679815,19.9578088,0.3036074092247559,3.704839965628248,3.158518075942993
ZTF23aakbvtb,,good,33.0,19.032038,21.0026,20.0562602,20.17616,20.3471,20.5243,20.85886,0.0619489191720339,33.0,19.032038,21.0026,20.0562602,20.17616,20.3471,20.5243,20.85886,0.0619489191720339,2.7019023090982253,2.6711530685424805
ZTF23aakcbfv,,good,54.0,17.617067,20.4755,17.7514181,18.091413,18.8883435,19.456755,20.17187,0.604057495692268,54.0,17.617067,20.4755,17.7514181,18.091413,18.8883435,19.456755,20.17187,0.604057495692268,39.51602954710463,7.820929527282715
ZTF23aakceva,,good,1.0,20.088078,20.088078,20.088078,20.088078,20.088078,20.088078,20.088078,0.0,,,,,,,,,,20.92121370275145,2.263317346572876
ZTF23aakcmvz,2023-05-20,bad,26.0,19.2762,20.7895,19.29383725,19.43034375,19.822789,20.199354,20.5717,0.1652309672245409,26.0,19.2762,20.7895,19.29383725,19.43034375,19.822789,20.199354,20.5717,0.1652309672245409,1.9129495285643017,1.9072487354278564
ZTF23aakcszy,,good,25.0,18.996037,20.9562,19.055125800000003,19.270706,19.753716,20.028461,20.513057,0.2536197622981463,25.0,18.996037,20.9562,19.055125800000003,19.270706,19.753716,20.028461,20.513057,0.2536197622981463,11.94988694644831,1.6949279308319092
ZTF23aakczru,2023-05-20,bad,16.0,19.837698,20.72035,19.84466325,20.017069,20.168625,20.3315735,20.7073375,0.0329119723604886,16.0,19.837698,20.72035,19.84466325,20.017069,20.168625,20.3315735,20.7073375,0.0329119723604886,17.91379252740464,2.9656920433044434
ZTF23aakdazb,2023-05-19,bad,21.0,19.889692,21.0989,19.956621,20.019,20.171707,20.393448,20.5672,0.0413770783867601,21.0,19.889692,21.0989,19.956621,20.019,20.171707,20.393448,20.5672,0.0413770783867601,0.8461165707118546,0.9782587289810181
ZTF23aakdooi,2023-05-21,bad,20.0,20.107323,20.9201,20.13574225,20.288225,20.41005,20.552325,20.90319,0.0,20.0,20.107323,20.9201,20.13574225,20.288225,20.41005,20.552325,20.90319,0.0,15.401956656872054,3.260838747024536
ZTF23aakekzd,,good,16.0,19.0262,20.125343,19.03161425,19.18719725,19.400703,19.6253655,20.09575475,0.0875187605369492,16.0,19.0262,20.125343,19.03161425,19.18719725,19.400703,19.6253655,20.09575475,0.0875187605369492,3.230619658572783,0.80384361743927
ZTF23aakenbn,,good,7.0,19.97912,20.5842,19.9927019,20.0876465,20.1999,20.35255,20.53317,0.0,7.0,19.97912,20.5842,19.9927019,20.0876465,20.1999,20.35255,20.53317,0.0,1.0081198011778931,0.7917282581329346
ZTF23aakepqn,2023-05-18,bad,5.0,19.917,20.2503,19.970840000000003,20.1862,20.207983,20.2408,20.2484,0.0,5.0,19.917,20.2503,19.970840000000003,20.1862,20.207983,20.2408,20.2484,0.0,21.46977114802816,6.395177364349365
ZTF23aakeudf,,good,6.0,19.472237,20.306622,19.51353675,19.647903,19.7151815,19.8656815,20.20593875,0.0581578338778428,6.0,19.472237,20.306622,19.51353675,19.647903,19.7151815,19.8656815,20.20593875,0.0581578338778428,37.99601788682713,3.8564274311065674
ZTF23aakewaa,,good,2.0,19.172174,19.747091,19.20091985,19.31590325,19.4596325,19.60336175,19.71834515,0.1439961710109595,2.0,19.172174,19.747091,19.20091985,19.31590325,19.4596325,19.60336175,19.71834515,0.1439961710109595,109.77289444428777,9.525805473327637
ZTF23aakewce,,good,5.0,19.496243,20.261,19.5867028,19.948542,20.012981,20.2045,20.2497,0.0365751511993657,5.0,19.496243,20.261,19.5867028,19.948542,20.012981,20.2045,20.2497,0.0365751511993657,1.6627481989963324,0.8300504684448242
ZTF23aakezuq,,good,71.0,20.015326,22.09040260314941,20.1158,20.23540330657959,20.348041534423828,20.70275364379883,21.319950271606444,0.0352222739979063,21.0,20.015326,21.327,20.021,20.173704,20.2629,20.977848,21.2158,0.1355526563971712,13.319598590834184,1.4119889736175537
ZTF23aakfsqk,,good,1.0,17.73097,17.73097,17.73097,17.73097,17.73097,17.73097,17.73097,0.0,1.0,17.73097,17.73097,17.73097,17.73097,17.73097,17.73097,17.73097,0.0,209.77575987710216,7.758298873901367
ZTF23aakgaqx,,good,1.0,18.210363,18.210363,18.210363,18.210363,18.210363,18.210363,18.210363,0.0,1.0,18.210363,18.210363,18.210363,18.210363,18.210363,18.210363,18.210363,0.0,6.226175717212957,4.4298272132873535
ZTF23aakgbcp,2023-05-18,bad,1.0,18.94505,18.94505,18.94505,18.94505,18.94505,18.94505,18.94505,0.0,1.0,18.94505,18.94505,18.94505,18.94505,18.94505,18.94505,18.94505,0.0,0.8529114427185591,4.371150493621826
ZTF23aakgtdf,2023-05-20,bad,12.0,19.588316,20.506,19.60066405,19.89599675,20.0768,20.40095,20.45177,0.0383804408518731,12.0,19.588316,20.506,19.60066405,19.89599675,20.0768,20.40095,20.45177,0.0383804408518731,116.74369239030507,12.526008605957031
ZTF23aakguww,,good,1.0,19.118479,19.118479,19.118479,19.118479,19.118479,19.118479,19.118479,0.0,1.0,19.118479,19.118479,19.118479,19.118479,19.118479,19.118479,19.118479,0.0,14.153691166288615,2.432271957397461
ZTF23aakhgtx,,good,21.0,19.306694,21.0691,19.324934,19.552303,19.7157,20.188732,20.8153,0.2018421095520126,21.0,19.306694,21.0691,19.324934,19.552303,19.7157,20.188732,20.8153,0.2018421095520126,129.25040890864335,5.116281032562256
ZTF23aakhjkk,,good,119.0,19.4006,20.7021,19.626871,19.847900000000003,20.045933,20.28655,20.51496,0.037656027561575,119.0,19.4006,20.7021,19.626871,19.847900000000003,20.045933,20.28655,20.51496,0.037656027561575,0.23738356553307585,0.7299559712409973
ZTF23aakhjuz,2023-05-20,bad,17.0,19.735088,20.7974,19.7957432,19.971848,20.224876,20.465183,20.747960000000003,0.0583482560546084,17.0,19.735088,20.7974,19.7957432,19.971848,20.224876,20.465183,20.747960000000003,0.0583482560546084,0.9721052127394167,2.639679431915283
ZTF23aakhkpq,,good,17.0,19.729517,20.7344,19.8215186,19.8757,19.940987,20.198318,20.4497712,0.0343564758908906,17.0,19.729517,20.7344,19.8215186,19.8757,19.940987,20.198318,20.4497712,0.0343564758908906,14.561832539329249,3.2587437629699707
ZTF23aakhtie,2023-05-18,bad,8.0,20.275936,20.782,20.28839285,20.3564265,20.4108285,20.482968,20.7052352,0.0,8.0,20.275936,20.782,20.28839285,20.3564265,20.4108285,20.482968,20.7052352,0.0,4.9816156824173605,1.1967017650604248
ZTF23aakhtqo,2023-05-18,bad,13.0,19.567835,21.0133,19.6062938,19.7062,19.774483,20.11875,20.640037,0.1288337243766291,13.0,19.567835,21.0133,19.6062938,19.7062,19.774483,20.11875,20.640037,0.1288337243766291,0.597566079883144,1.181587815284729
ZTF23aakhvts,2023-05-18,bad,3.0,20.59758,21.0002,20.601812,20.618740000000003,20.6399,20.82005,20.96417,0.0,3.0,20.59758,21.0002,20.601812,20.618740000000003,20.6399,20.82005,20.96417,0.0,5.105264174861256,1.6377424001693726
ZTF23aakhwcp,,good,19.0,19.4701,20.447,19.4768383,19.642374,19.863295,20.1494415,20.43512,0.0708194945061096,19.0,19.4701,20.447,19.4768383,19.642374,19.863295,20.1494415,20.43512,0.0708194945061096,33.6849752648685,7.928410053253174
ZTF23aakifbv,,good,19.0,18.887661,20.19596,18.9622809,19.536888,19.850046,19.954808,20.1734834,0.1085092270370432,19.0,18.887661,20.19596,18.9622809,19.536888,19.850046,19.954808,20.1734834,0.1085092270370432,7.689219673408608,14.614707946777344
ZTF23aakiifs,2023-05-20,bad,2.0,18.298458,19.27725,18.3473976,18.543156,18.787854,19.032552,19.2283104,0.469500409550294,2.0,18.298458,19.27725,18.3473976,18.543156,18.787854,19.032552,19.2283104,0.469500409550294,41.04856798447019,3.581028699874878
ZTF23aakjbef,,good,3.0,19.819,20.1449,19.8281475,19.8647375,19.910475,20.0276875,20.1214575,0.0,3.0,19.819,20.1449,19.8281475,19.8647375,19.910475,20.0276875,20.1214575,0.0,0.39333811118409784,0.7285959720611572
ZTF23aakjnib,,good,6.0,20.081305,20.3697,20.08942875,20.11457,20.12817,20.22904,20.342,0.0,6.0,20.081305,20.3697,20.08942875,20.11457,20.12817,20.22904,20.342,0.0,5.790097892523487,4.568535804748535
ZTF23aakjnji,2023-05-20,bad,5.0,20.2415,20.701557,20.2678822,20.373411,20.4833,20.5284,20.666925600000003,0.0,5.0,20.2415,20.701557,20.2678822,20.373411,20.4833,20.5284,20.666925600000003,0.0,0.564326011998492,4.508113384246826
ZTF23aakjpdr,2023-05-20,bad,8.0,20.3437,20.7771,20.40059145,20.55863675,20.6279755,20.7051,20.75631,0.0,8.0,20.3437,20.7771,20.40059145,20.55863675,20.6279755,20.7051,20.75631,0.0,3.6074966807857938,2.962155342102051
ZTF23aakjqau,,good,9.0,20.080994,20.6321,20.1140236,20.1956,20.289108,20.400717,20.55682,0.0,9.0,20.080994,20.6321,20.1140236,20.1956,20.289108,20.400717,20.55682,0.0,8.584287702876937,4.561303615570068
ZTF23aakjrve,,good,7.0,19.287477,20.519644,19.4178546,19.8517845,20.0066,20.1950485,20.4631708,0.113615919708985,7.0,19.287477,20.519644,19.4178546,19.8517845,20.0066,20.1950485,20.4631708,0.113615919708985,18.211204348182303,5.180216312408447
ZTF23aakjrzm,2023-05-20,bad,10.0,20.1811,20.7659,20.2030474,20.3327945,20.3826385,20.5308225,20.677025,0.0,10.0,20.1811,20.7659,20.2030474,20.3327945,20.3826385,20.5308225,20.677025,0.0,5.101984172697907,4.323142051696777
ZTF23aakjsbj,,good,5.0,20.6031,21.0701,20.61408,20.658,20.684944,20.9934,21.05476,0.0,5.0,20.6031,21.0701,20.61408,20.658,20.684944,20.9934,21.05476,0.0,1.4784151799979277,1.950785756111145
ZTF23aakjvhk,,good,1.0,19.152075,19.152075,19.152075,19.152075,19.152075,19.152075,19.152075,0.0,1.0,19.152075,19.152075,19.152075,19.152075,19.152075,19.152075,19.152075,0.0,9.107039976489435,0.9380017518997192
ZTF23aakkkmz,,good,30.0,19.94834518432617,21.56424140930176,20.057627296447755,20.30543804168701,20.4634952545166,20.576674461364743,21.506275081634524,0.0,4.0,20.2193,20.586271,20.2464032,20.354816,20.416662,20.47156975,20.56333075,0.0,0.9849875315559258,1.8171895742416382
ZTF23aaklamh,,good,11.0,19.370378,20.38669,19.403624,19.593474,19.859781,20.111329,20.3421515,0.099429964880044,11.0,19.370378,20.38669,19.403624,19.593474,19.859781,20.111329,20.3421515,0.099429964880044,1.0810281423793124,1.8502031564712524
ZTF23aaklbwm,,good,20.0,19.323975,20.7397,19.37963835,19.67148775,19.835498,19.95987625,20.4025887,0.0755902394623354,20.0,19.323975,20.7397,19.37963835,19.67148775,19.835498,19.95987625,20.4025887,0.0755902394623354,15.260182223021706,4.5008769035339355
ZTF23aaklfsz,,good,33.0,19.339542,20.9505,19.4065212,19.657248,19.826378,20.0529,20.60674,0.1056287132572584,33.0,19.339542,20.9505,19.4065212,19.657248,19.826378,20.0529,20.60674,0.1056287132572584,1.4312225812841242,1.2321101427078247
ZTF23aaklgxf,,good,4.0,20.47139,20.7384,20.4824765,20.5268225,20.6368,20.730825,20.736885,0.0,4.0,20.47139,20.7384,20.4824765,20.5268225,20.6368,20.730825,20.736885,0.0,8.664538693744394,4.794223308563232
ZTF23aaklhml,,good,4.0,20.509878,20.9664,20.5432863,20.6769195,20.783900000000003,20.868,20.94672,0.0,4.0,20.509878,20.9664,20.5432863,20.6769195,20.783900000000003,20.868,20.94672,0.0,6.5637258796416,2.599081039428711
ZTF23aaklpbp,2023-05-20,bad,8.0,19.825632,20.4192,19.83589855,19.9109555,19.9526045,20.07206,20.38798,0.0040502497011484,8.0,19.825632,20.4192,19.83589855,19.9109555,19.9526045,20.07206,20.38798,0.0040502497011484,3.5667701265367358,3.36236310005188
ZTF23aaklvgv,,good,16.0,19.72764,20.7629,19.741605,19.819733,20.0903185,20.41018225,20.729225,0.0848685204675269,16.0,19.72764,20.7629,19.741605,19.819733,20.0903185,20.41018225,20.729225,0.0848685204675269,9.704609948141265,1.2198078632354736
ZTF23aaklvhh,,good,4.0,20.167507,20.5558,20.17911445,20.22554425,20.339145,20.464,20.53744,0.0,4.0,20.167507,20.5558,20.17911445,20.22554425,20.339145,20.464,20.53744,0.0,1.24370643065674,1.428617238998413
ZTF23aakmaie,,good,21.0,18.881388,20.881,18.905537,19.089773,19.448168,19.715496,20.192509,0.2233128447391025,21.0,18.881388,20.881,18.905537,19.089773,19.448168,19.715496,20.192509,0.2233128447391025,16.753131613813178,2.2973198890686035
ZTF23aakmetf,,good,11.0,19.834097,20.9885,19.8601535,19.8982775,19.940615,20.12966,20.68455,0.0687726162455295,11.0,19.834097,20.9885,19.8601535,19.8982775,19.940615,20.12966,20.68455,0.0687726162455295,4.974746393048021,1.5990889072418213
ZTF23aakmnkh,2023-05-20,bad,3.0,20.482573,20.6162,20.4898857,20.5191365,20.5557,20.58595,20.61015,0.0,3.0,20.482573,20.6162,20.4898857,20.5191365,20.5557,20.58595,20.61015,0.0,44.87718805526923,6.544322967529297
ZTF23aakmqah,,good,8.0,20.379213,20.7127,20.39827295,20.4803425,20.5321265,20.6056165,20.6758681,0.0,8.0,20.379213,20.7127,20.39827295,20.4803425,20.5321265,20.6056165,20.6758681,0.0,70.54738954837477,6.557880401611328
ZTF23aakmqlj,,good,31.0,18.58607,20.6954,18.6036975,18.95076,19.419403,19.8235835,20.3763235,0.3134061729455127,31.0,18.58607,20.6954,18.6036975,18.95076,19.419403,19.8235835,20.3763235,0.3134061729455127,24.18709244492655,9.100151062011719
ZTF23aaknfkc,2023-05-20,bad,7.0,20.475586,21.023,20.4829102,20.503500000000003,20.5163,20.748150000000003,20.9639,0.0,7.0,20.475586,21.023,20.4829102,20.503500000000003,20.5163,20.748150000000003,20.9639,0.0,17.824612283393332,4.2696309089660645
ZTF23aaknoms,2023-05-19,bad,4.0,20.0101,20.221981,20.01583285,20.03876425,20.0712615,20.12614825,20.20281445,0.0,4.0,20.0101,20.221981,20.01583285,20.03876425,20.0712615,20.12614825,20.20281445,0.0,1.530365334310058,2.304744243621826
ZTF23aaknrrz,,good,42.0,18.816298,19.54431,18.8655272,18.90558175,18.9974775,19.1198445,19.2065614,0.0066903452060424,42.0,18.816298,19.54431,18.8655272,18.90558175,18.9974775,19.1198445,19.2065614,0.0066903452060424,6.020821488716648,5.813342571258545
ZTF23aaknrvh,,good,55.0,18.52462,19.3676,18.6360522,18.6713055,18.747639,18.817919,19.2004509,0.0231320164976817,55.0,18.52462,19.3676,18.6360522,18.6713055,18.747639,18.817919,19.2004509,0.0231320164976817,17.516933098662363,5.7559814453125
ZTF23aaknsqr,,good,10.0,19.730574,21.0266,19.8579357,20.062122,20.1371305,20.34459525,20.785526,0.0641755239659395,10.0,19.730574,21.0266,19.8579357,20.062122,20.1371305,20.34459525,20.785526,0.0641755239659395,6.664795938348512,1.5854772329330444
ZTF23aaknwrx,,good,6.0,19.174936,20.4164,19.1807295,19.24940825,19.5149065,19.6630575,20.23111,0.190512262159237,6.0,19.174936,20.4164,19.1807295,19.24940825,19.5149065,19.6630575,20.23111,0.190512262159237,38.19222133284337,9.162532806396484
ZTF23aaknyni,,good,88.0,19.034204,24.572847366333008,19.278631500000003,19.6880855,20.034824,20.56923246383668,21.168325424194336,0.0,53.0,19.034204,20.895,19.22956,19.621367,19.820122,20.22093,20.66332,0.1493787736357437,25.617464886944695,3.6982202529907227
ZTF23aakojnn,2023-05-20,bad,22.0,18.798037,20.204699,18.82103095,19.09612775,19.3911885,19.7078705,20.1626946,0.179386373972401,22.0,18.798037,20.204699,18.82103095,19.09612775,19.3911885,19.7078705,20.1626946,0.179386373972401,1.8602191551825318,2.5832695960998535
ZTF23aakokgz,,good,11.0,18.831137,20.047668,18.8398235,18.9953025,19.311407,19.541436,19.952709,0.1435009405133482,11.0,18.831137,20.047668,18.8398235,18.9953025,19.311407,19.541436,19.952709,0.1435009405133482,7.7995360183041065,1.9395781755447388
ZTF23aakomqs,,good,2.0,20.43405,20.5166,20.4381775,20.4546875,20.475325,20.4959625,20.5124725,0.0,2.0,20.43405,20.5166,20.4381775,20.4546875,20.475325,20.4959625,20.5124725,0.0,7.941130069403836,1.7043722867965698
ZTF23aakplrg,2023-05-25,bad,10.0,19.5519,20.6867,19.8624,20.29449425,20.4431275,20.59175,20.67473,0.0445197191347967,10.0,19.5519,20.6867,19.8624,20.29449425,20.4431275,20.59175,20.67473,0.0445197191347967,1.800649487307493,1.582228422164917
ZTF23aakpmck,,good,3.0,20.301508,20.6629,20.3173472,20.380704,20.4599,20.5614,20.6426,0.0,3.0,20.301508,20.6629,20.3173472,20.380704,20.4599,20.5614,20.6426,0.0,1.3379782450825206,0.9911295771598816
ZTF23aakpmdd,,good,15.0,20.35775375366211,22.56862449645996,20.90504264831543,21.32244110107422,21.584364,21.82546806335449,22.318151473999023,0.0,2.0,21.584364,21.7324,21.5917658,21.621373,21.658382,21.695391,21.7249982,0.0,0.5228127177379719,3.7351138591766357
ZTF23aakpmyx,2024-04-11,bad,20.0,20.242053985595703,23.759531021118164,20.24695177078247,20.43239890151977,20.48339653503418,20.76819372177124,21.430024433135987,0.0,4.0,20.378805,20.48349,20.3829015,20.3992875,20.4420025,20.47929,20.48265,0.0,2.814592348749086,5.608285427093506
ZTF23aakpnvv,,good,2.0,20.350367,20.9681,20.38125365,20.50480025,20.6592335,20.81366675,20.93721335,0.1154682967343842,2.0,20.350367,20.9681,20.38125365,20.50480025,20.6592335,20.81366675,20.93721335,0.1154682967343842,9.126051625969314,1.9182645082473755
ZTF23aakprfy,,good,7.0,19.8476,20.681,19.8501077,19.9239045,20.041094,20.1824755,20.5723979,0.0386597562466908,7.0,19.8476,20.681,19.8501077,19.9239045,20.041094,20.1824755,20.5723979,0.0386597562466908,25.399861788454977,2.2468433380126953
ZTF23aakpzvj,2023-05-20,bad,2.0,18.9713,19.859797,19.01572485,19.19342425,19.4155485,19.63767275,19.81537215,0.3167037036357364,2.0,18.9713,19.859797,19.01572485,19.19342425,19.4155485,19.63767275,19.81537215,0.3167037036357364,18.950669546994565,3.629812479019165
ZTF23aakqbgs,2023-05-20,bad,2.0,19.0846,19.549547,19.10784735,19.20083675,19.3170735,19.43331025,19.52629965,0.0751403870786185,2.0,19.0846,19.549547,19.10784735,19.20083675,19.3170735,19.43331025,19.52629965,0.0751403870786185,1.7996398153784463,2.1286308765411377
ZTF23aakqbgt,2023-05-20,bad,2.0,19.4696,20.255547,19.50889735,19.66608675,19.8625735,20.05906025,20.21624965,0.2536790407159201,2.0,19.4696,20.255547,19.50889735,19.66608675,19.8625735,20.05906025,20.21624965,0.2536790407159201,1.1924563872255518,2.3996939659118652
ZTF23aakqcen,,good,2.0,18.4696,19.081713,18.50020565,18.62262825,18.7756565,18.92868475,19.05110735,0.155617316818996,2.0,18.4696,19.081713,18.50020565,18.62262825,18.7756565,18.92868475,19.05110735,0.155617316818996,0.9517099492024349,4.045227527618408
ZTF23aakqcpr,2023-05-20,bad,1.0,19.26836,19.26836,19.26836,19.26836,19.26836,19.26836,19.26836,0.0,1.0,19.26836,19.26836,19.26836,19.26836,19.26836,19.26836,19.26836,0.0,1.8963398542970635,9.685233116149902
ZTF23aakqiis,,good,2.0,18.9289,19.318398,18.9483749,19.0262745,19.123649,19.2210235,19.2989231,0.0073017958457838,2.0,18.9289,19.318398,18.9483749,19.0262745,19.123649,19.2210235,19.2989231,0.0073017958457838,0.5492963396142861,2.695779800415039
ZTF23aakrbnt,2023-05-24,bad,8.0,18.98772,19.98975,19.0749778,19.2821765,19.4232035,19.612506,19.8778788,0.073670842227611,8.0,18.98772,19.98975,19.0749778,19.2821765,19.4232035,19.612506,19.8778788,0.073670842227611,5.596788585052965,4.945419788360596
ZTF23aakrdfa,2025-03-01,bad,1.0,17.167246,17.167246,17.167246,17.167246,17.167246,17.167246,17.167246,0.0,1.0,17.167246,17.167246,17.167246,17.167246,17.167246,17.167246,17.167246,0.0,0.8701200491077122,9.990374565124512
ZTF23aakrioz,2023-05-20,bad,1.0,19.847897,19.847897,19.847897,19.847897,19.847897,19.847897,19.847897,0.0,1.0,19.847897,19.847897,19.847897,19.847897,19.847897,19.847897,19.847897,0.0,0.45299952109742364,2.8682539463043213
ZTF23aakrkjt,2023-05-20,bad,37.0,17.457241,19.367573,17.483753399999998,17.699726,18.164679,19.012299,19.332647,0.4248261682138767,37.0,17.457241,19.367573,17.483753399999998,17.699726,18.164679,19.012299,19.332647,0.4248261682138767,4.0462901771188085,5.531497001647949
ZTF23aakrnap,2023-05-20,bad,4.0,19.596725,19.878834,19.61876405,19.70692025,19.808314000000003,19.8744405,19.8779553,0.0,4.0,19.596725,19.878834,19.61876405,19.70692025,19.808314000000003,19.8744405,19.8779553,0.0,3.1133340585668927,2.705942153930664
ZTF23aakrngt,,good,18.0,18.177095,19.729824,18.17970365,18.27945925,18.518891,18.95801175,19.4209493,0.2234446915350418,18.0,18.177095,19.729824,18.17970365,18.27945925,18.518891,18.95801175,19.4209493,0.2234446915350418,5.407170771775942,5.073217868804932
ZTF23aakrnox,,good,13.0,20.205824,21.1579,20.2290296,20.356157,20.4613,20.7824,21.00244,0.0199512871674214,13.0,20.205824,21.1579,20.2290296,20.356157,20.4613,20.7824,21.00244,0.0199512871674214,1.0553888860391578,0.4894089698791504
ZTF23aakrnrc,,good,20.0,19.477213,20.7224,19.5324764,19.56875025,19.865163000000003,20.1276565,20.69086,0.1057843842106034,20.0,19.477213,20.7224,19.5324764,19.56875025,19.865163000000003,20.1276565,20.69086,0.1057843842106034,9.455671687144049,0.8944768309593201
ZTF23aakrnwl,,good,14.0,20.5141,21.2001,20.5181053,20.523925,20.641129,20.82045,21.01485,0.0,14.0,20.5141,21.2001,20.5181053,20.523925,20.641129,20.82045,21.01485,0.0,9.797326181171002,1.3217567205429077
ZTF23aakrupn,,good,12.0,19.064617,20.422033,19.08347265,19.16491825,19.4598505,19.722144,20.3168455,0.1758403730544492,12.0,19.064617,20.422033,19.08347265,19.16491825,19.4598505,19.722144,20.3168455,0.1758403730544492,11.178060607724332,4.564898490905762
ZTF23aakscwt,,good,14.0,19.619665,20.5231,19.64721785,19.712991,19.804178,19.97438825,20.29363245,0.027841348048512,14.0,19.619665,20.5231,19.64721785,19.712991,19.804178,19.97438825,20.29363245,0.027841348048512,22.75860615829321,1.4430919885635376
ZTF23aaksoku,,good,23.0,19.30694,20.5501,19.3489946,19.471558,19.678164,19.932493,20.4050918,0.0864780249846149,23.0,19.30694,20.5501,19.3489946,19.471558,19.678164,19.932493,20.4050918,0.0864780249846149,10.620238226871857,4.549161911010742
ZTF23aakstht,,good,74.0,18.231443,20.9444,18.32384,18.860445,19.355339,19.87703575,20.631515,0.4606027722935314,74.0,18.231443,20.9444,18.32384,18.860445,19.355339,19.87703575,20.631515,0.4606027722935314,4.004610289792133,0.8903989195823669
ZTF23aakstuf,2023-05-20,bad,22.0,19.390875,20.279156,19.4579842,19.56668425,19.7883645,20.157,20.25522,0.0561106694614069,22.0,19.390875,20.279156,19.4579842,19.56668425,19.7883645,20.157,20.25522,0.0561106694614069,0.6824806510074166,3.19809627532959
ZTF23aaksups,2023-05-20,bad,115.0,19.784,21.506393432617188,20.44224983428955,20.803750038146973,20.887012,21.015306448791502,21.270356750488283,0.0,49.0,19.784,21.142,20.4294926,20.787954,20.848791,20.937761,21.051938,0.0059587661462358,48.63636002385024,10.499878883361816
ZTF23aaktccj,,good,17.0,19.4317,20.6471,19.4464184,19.621428,19.732626,19.966732,20.58542,0.1073610400616474,17.0,19.4317,20.6471,19.4464184,19.621428,19.732626,19.966732,20.58542,0.1073610400616474,8.737049779251622,4.833314418792725
ZTF23aaktcdt,,good,41.0,18.791151,20.4218,18.849503,19.12851,19.7663,20.1072,20.3523,0.2449763495022769,41.0,18.791151,20.4218,18.849503,19.12851,19.7663,20.1072,20.3523,0.2449763495022769,2.376162875317593,1.94521963596344
ZTF23aaktcgv,2023-05-20,bad,9.0,19.6084,20.2782,19.6921588,19.829502,19.95732,20.101757,20.2168224,0.0,9.0,19.6084,20.2782,19.6921588,19.829502,19.95732,20.101757,20.2168224,0.0,3.4604957839408135,4.334522247314453
ZTF23aakthcx,2023-05-20,bad,2.0,19.4333,19.467735,19.43502175,19.44190875,19.4505175,19.45912625,19.46601325,0.0,2.0,19.4333,19.467735,19.43502175,19.44190875,19.4505175,19.45912625,19.46601325,0.0,0.6178335931592521,7.832480430603027
ZTF23aakthob,,good,4.0,19.38378524780273,20.167116165161133,19.39109246063232,19.420321311950683,19.4824585,19.691091791290283,20.07191129038696,0.0916832826254835,2.0,19.4325,19.532417,19.43749585,19.45747925,19.4824585,19.50743775,19.52742115,0.0,1.9984290736851367,2.493867874145508
ZTF23aaktuln,,good,6.0,18.279352,19.700218,18.3311385,18.500413,18.8889505,19.38436075,19.6336385,0.3137833785302386,6.0,18.279352,19.700218,18.3311385,18.500413,18.8889505,19.38436075,19.6336385,0.3137833785302386,1.1755452488952116,2.372690200805664
ZTF23aaktzsu,2024-08-01,bad,38.0,19.03758811950684,25.24847412109375,19.156277942657468,19.314271552856447,19.565199532470704,20.74177122116089,23.887878227233887,0.0,6.0,19.165766,19.57842,19.2028105,19.323895,19.4192505,19.50476825,19.561675,0.00509686461526,0.551172436823434,3.1788604259490967
ZTF23aakuegw,2023-05-20,bad,2.0,18.6673,19.232979,18.69558395,18.80871975,18.9501395,19.09155925,19.20469505,0.0704543414507708,2.0,18.6673,19.232979,18.69558395,18.80871975,18.9501395,19.09155925,19.20469505,0.0704543414507708,2.533751977298736,6.644935607910156
ZTF23aakunhi,2023-05-20,bad,18.0,19.117432,23.12748336791992,19.4042798,20.982035160064694,21.96278476715088,22.578199386596683,23.07405033111572,0.0,3.0,19.117432,19.652464,19.1511788,19.286166,19.4549,19.553682,19.6327076,0.0,2.3064749734176715,2.1661927700042725
