oid,veto_date,label,n_points_alert,mag_min_alert,mag_max_alert,mag_p05_alert,mag_p25_alert,mag_p50_alert,mag_p75_alert,mag_p95_alert,excess_variance_alert,n_points_dr,mag_min_dr,mag_max_dr,mag_p05_dr,mag_p25_dr,mag_p50_dr,mag_p75_dr,mag_p95_dr,excess_variance_dr
ZTF25aatayhb,,good,12.0,20.648832,22.60352897644043,20.67331471295776,20.72839593963623,20.91813381347656,21.34159755706787,22.563743019104,0.3564998676542796,4.0,20.648832,20.8482,20.6609172,20.709258,20.754,20.796,20.83776,0.0
ZTF25aatayjj,2025-05-29,bad,38.0,19.719463348388672,25.34571647644043,19.76944732666016,19.914072160339355,20.47794246673584,22.101320266723636,24.67074222564697,0.0,7.0,19.7702,20.318817,19.8030677,19.9028295,19.926083,20.001791500000003,20.2390368,0.0
ZTF25aatbdae,,good,68.0,19.3155460357666,25.76841163635254,19.39084882877808,19.607117404510497,19.865225,21.05779552459717,23.728386592864982,0.0,28.0,19.390928,21.0483,19.40036415,19.5016585,19.6912765,19.894262,20.7192964,0.1403524979159568
ZTF25aatbdjl,,good,23.0,18.625038146972656,23.245698928833008,18.647530909973145,18.74407291412353,18.909358978271484,20.305899620056152,22.64683952331543,0.0124420463624022,6.0,18.642715,19.164543,18.66029475,18.72323875,18.8036985,18.89272325,19.099853,0.0196774494695016
ZTF25aatbuay,,good,18.0,20.663918,27.477333068847656,20.7671777,20.91884858703613,21.00993633270264,22.828589916229248,25.181645011901853,0.0,5.0,20.663918,20.9979,20.6882144,20.7854,20.918,20.9751,20.99334,0.0
ZTF25aatbxyk,,good,72.0,19.854923,24.94580078125,19.99576233538208,20.122150047302245,20.36265603149414,21.68752098083496,23.886325931549077,0.0,25.0,19.854923,21.0997,19.9699986,20.0822,20.205847,20.2979,20.785654,0.0416075007790113
ZTF25aatckwa,,good,33.0,19.925125122070312,23.49020767211914,19.93706113708496,20.17872810363769,20.4228,20.639936447143555,21.99550170898437,0.0,12.0,19.9322,20.839,19.9576188,20.13759175,20.372300000000003,20.472073,20.6728648,0.0096076108354802
ZTF25aatclux,,good,17.0,18.652714,21.417945861816406,18.695158,19.222898,19.340347,20.02304649353028,20.830442810058592,0.560824653958925,10.0,18.652714,20.5298,18.67658875,18.8527925,19.2943935,19.73672325,20.31845075,0.3575252276131689
ZTF25aatdmgd,2025-05-30,bad,32.0,19.30419540405273,25.740779876708984,19.5396653175354,19.73329600988769,20.40178298950196,22.514270782470703,23.753671836853027,0.0,5.0,19.6228,20.273691,19.649640400000003,19.757002,19.870193,19.920584,20.2030696,0.0215002311225921
ZTF25aatdpcr,,good,34.0,19.375408172607425,23.59271049499512,19.469715749053957,19.7256851196289,19.95658302307129,20.47021579742432,22.53272495269775,0.0,9.0,19.4133,20.4971,19.51994,19.737762,19.788324,20.15622,20.3697,0.0684274324963694
ZTF25aatdvzt,2025-05-31,bad,42.0,16.810467,21.7448959350586,16.91895799636841,17.423932541717527,17.69482458831787,19.070217281188967,21.166120529174805,1.8583198753819523,24.0,16.810467,19.077745,16.8880874,17.37618975,17.584153999999998,18.117022,18.94548255,0.3809942215900942
ZTF25aatdyle,,good,17.0,19.754274368286133,24.371973037719727,19.77739601135254,19.869421,20.1058,20.30096435546875,24.03650093078613,0.0,9.0,19.841095,20.438026,19.8524254,19.930807,20.1255,20.179468,20.3881408,0.0
ZTF25aatgswc,,good,46.0,19.802246,26.898487091064453,19.88008170700073,20.076854473876956,20.26400376586914,21.417291641235348,23.799232006073,0.0,15.0,19.802246,20.7889,19.8500238,20.0528335,20.1104,20.2296,20.5019406,0.0069284131233428
ZTF25aatjtyx,2025-05-31,bad,5.0,18.734692,22.308820724487305,19.322836226342773,21.675413131713867,21.761537551879883,21.968395233154297,22.240735626220705,0.0687825022381827,1.0,18.734692,18.734692,18.734692,18.734692,18.734692,18.734692,18.734692,0.0
ZTF25aatkssj,,good,38.0,18.71955299377441,25.51276016235352,18.827061653137207,19.025914192199707,19.37646,21.619222164154053,24.400900173187257,0.0,11.0,18.850594,19.71161,18.8537475,18.938982,19.239693,19.2666015,19.5994145,0.0616751930470034
ZTF25aatmife,,good,21.0,19.73631477355957,23.778045654296875,19.80015182495117,20.060880661010746,20.42625999450684,21.5904598236084,22.39830017089844,0.5285628430952147,2.0,19.90019,20.271519,19.91875645,19.99302225,20.0858545,20.17868675,20.25295255,0.0312760669566497
ZTF25aatnbdo,2025-06-03,bad,49.0,18.55641746520996,25.762052536010746,18.774943542480468,18.8794059753418,19.145233,20.20070075988769,23.39912796020507,0.0,18.0,18.60526,20.1605,18.775801450000003,18.89153375,18.9461,19.25420125,19.6714168,0.1104094514343779
ZTF25aatnjyv,,good,34.0,18.99037742614746,26.95276641845703,19.151745986938483,19.46217534527588,20.120379662475585,22.199859619140625,24.741871929168692,0.0,8.0,19.224146,20.4338,19.262359,19.47041925,19.701367,19.97931125,20.33501075,0.1336847096109115
ZTF25aatnvid,,good,84.0,19.589092254638672,25.671911239624023,19.71127672164917,19.9136407409668,20.079292128601075,20.89395570755005,24.568449020385746,0.0,33.0,19.624092,20.5277,19.69072,19.883707,20.023483,20.14465,20.435185,0.0115282593680551
ZTF25aatnxnh,2025-06-03,bad,85.0,19.477519989013672,27.590621948242188,19.575903648242186,19.677753,19.910023,21.66856384277344,24.71636924743652,0.0,33.0,19.484594,20.4846,19.5662594,19.646921,19.775534,19.9195,20.2845264,0.0241027999942771
ZTF25aatoace,,good,18.0,20.027735,26.107585906982425,20.18248113470459,22.43805837631226,22.770193099975582,23.61719417572021,24.99356594085693,0.0,2.0,20.027735,20.514622,20.05207935,20.14945675,20.2711785,20.39290025,20.49027765,0.0751486296359252
ZTF25aatoiwo,,good,49.0,19.378379821777344,25.701799392700195,19.67222334645996,19.94681930541992,20.09703,21.5892391204834,23.78004837036132,0.0,17.0,19.392143,20.3297,19.6340638,19.947523,20.07454,20.237427,20.29146,0.0205624549992178
ZTF25aatoqin,,good,18.0,20.146852,25.46429443359375,21.391039011395264,22.49411153793335,23.444331169128414,24.46831941604614,25.0068678855896,0.0,1.0,20.146852,20.146852,20.146852,20.146852,20.146852,20.146852,20.146852,0.0
ZTF25aatoqiw,,good,53.0,18.462532,23.45566940307617,18.659121704101565,18.758028030395508,19.032453536987305,21.184446334838867,22.7351676940918,1.9897989685321236,21.0,18.462532,19.715252,18.68568,18.75686,18.926704,19.288507,19.602985,0.0924269107180579
ZTF25aatoubh,2025-06-03,bad,18.0,20.424683,24.326948165893555,20.570388946734614,21.02774810791016,21.508395195007324,22.389519691467285,23.690874862670896,0.0,2.0,20.424683,20.7529,20.44109385,20.50673725,20.5887915,20.67084575,20.73648915,0.0061511160200547
ZTF25aatpesj,,good,26.0,19.02574,25.099170684814453,19.0558325,19.126068642242437,19.237894132995606,20.80801970977783,23.7249813079834,0.0,18.0,19.02574,19.8158,19.044406,19.0834865,19.1735045,19.3267225,19.55574505,0.0151468412207148
ZTF25aatpkdu,,good,59.0,18.49956,24.873729705810547,18.586132083154297,18.6921975,18.832212,20.27951717376709,23.714558601379395,0.4338851065058646,17.0,18.49956,19.163551,18.5355568,18.698837,18.707487,18.835085,19.052267,0.0185578157318387
ZTF25aatpqkt,,good,9.0,19.884491,26.239913940429688,20.50851213540039,22.011621475219727,22.234167098999023,22.519018173217773,24.83189010620117,0.0,1.0,19.884491,19.884491,19.884491,19.884491,19.884491,19.884491,19.884491,0.0
ZTF25aatpuis,2025-06-03,bad,35.0,19.8716,22.564565658569336,20.07480145559082,20.19147300720215,20.49072265625,21.11417865753174,22.440830039978025,0.103304289300916,9.0,19.8716,20.705862,19.9603472,20.12271,20.21771,20.345,20.6330372,0.0189099266476714
ZTF25aatpwne,,good,39.0,19.309082,27.787384033203125,19.36120410888672,19.580445289611816,19.88899803161621,22.14778709411621,23.57429637908936,0.0,17.0,19.309082,20.129452,19.3539764,19.46536,19.787186,19.902596,20.0162104,0.028953558725184
ZTF25aatqacd,,good,43.0,18.89444351196289,25.56296157836914,19.05298500061035,19.1566795,19.255495,21.471831321716312,22.939925575256343,0.0,16.0,18.992836,19.351381,19.0857565,19.15933075,19.175917,19.26991125,19.34729725,0.0
ZTF25aatrutk,,good,2.0,19.233274,19.45132637023925,19.244176618511965,19.28778709255981,19.342300185119623,19.39681327767944,19.440423751727288,0.0,1.0,19.233274,19.233274,19.233274,19.233274,19.233274,19.233274,19.233274,0.0
ZTF25aatrwfx,,good,16.0,19.71915435791016,22.99553298950196,19.7786078453064,19.97936375,20.0614,20.58674505697632,22.352578163146973,0.0,5.0,19.976654,20.244127,19.9773766,19.980267,20.0359,20.0869,20.2126816,0.0
ZTF25aatrzyq,,good,17.0,17.479952,19.720245361328125,17.5031344,17.517568588256836,17.667055130004883,18.282146453857425,18.625217072265624,0.3256992798921972,9.0,17.479952,18.35146,17.4915432,17.5132,17.6949,18.281376,18.3493868,0.1421200507797738
ZTF25aatupjy,,good,43.0,18.91283226013184,23.4822940826416,18.969699668884285,19.0409015,19.173036575317383,21.10135269165039,23.00390472412109,1.9509525933747165,15.0,18.929169,19.242409,18.9723912,19.023633500000003,19.06314,19.0848205,19.1756479,0.0
ZTF25aatvqjw,,good,40.0,18.555843,23.75247573852539,18.613291645050047,18.74132537841797,19.0471658706665,19.898318767547607,22.59888935089111,1.0003445244168094,23.0,18.555843,20.0954,18.6639637,18.742605,19.061932,19.3586015,19.7636972,0.1398677346116544
ZTF25aatwnkn,2025-06-06,bad,17.0,20.528206,26.23796844482422,20.69497530644531,21.41910743713379,21.524066925048828,22.379552841186523,23.98199157714843,0.0,1.0,20.528206,20.528206,20.528206,20.528206,20.528206,20.528206,20.528206,0.0
ZTF25aatwpta,,good,34.0,19.528396606445312,24.56832695007324,19.635459267730717,19.93524932861328,20.19315,22.18022871017456,23.296558856964115,0.0,11.0,19.6423,20.2171,19.6674,19.8243365,19.9962,20.09635,20.2037145,1.2396273295051108e-05
ZTF25aatwrfh,,good,21.0,20.61567497253418,22.406349182128903,20.61708,20.714195251464844,21.213685989379883,21.46845436096192,22.293262481689453,0.0,1.0,20.61708,20.61708,20.61708,20.61708,20.61708,20.61708,20.61708,0.0
ZTF25aatxmyo,2025-06-06,bad,34.0,19.352997,24.232635498046875,19.45216194189453,19.559664719848637,19.75440889770508,21.241509914398197,23.834996414184573,0.0,11.0,19.352997,19.845186,19.418991,19.518209,19.570105,19.655814,19.771038,0.0
ZTF25aatxngw,,good,18.0,19.089841842651367,20.174524307250977,19.177016276397705,19.292831977478027,19.338503500366212,19.41011334729004,19.77003793716431,0.0320433010818202,11.0,19.1924,19.62028,19.22545,19.2934475,19.3453,19.395735,19.5349165,0.0
ZTF25aatxnkq,,good,4.0,19.45688438415528,19.65145874023437,19.46036597653199,19.47429234603882,19.4958,19.546493435058597,19.63046567919921,0.0,2.0,19.480095,19.511505,19.4816655,19.4879475,19.4958,19.5036525,19.5099345,0.0
ZTF25aatxryo,,good,16.0,19.117165,20.2684268951416,19.2561475,19.59343433380127,19.9150972366333,20.082126718139648,20.226631723785403,0.0829893501878502,6.0,19.117165,20.2127,19.1634925,19.3043165,19.667859,20.087488,20.18653125,0.2058464213232748
ZTF25aatxsfd,,good,14.0,18.02498245239257,25.026161193847656,18.0318572083374,18.058856553039547,18.13904938189697,18.24649979852295,23.593550968170167,0.0,8.0,18.035559,18.257048,18.03698385,18.0645375,18.12122,18.1546305,18.2239177,0.001671935743502
ZTF25aatxtaz,,good,32.0,18.849087,21.62594985961914,19.028215599212647,19.20357325,19.31624473083496,19.48164796829224,20.779751110076905,0.2437053717224006,17.0,18.849087,19.692997,19.060777400000003,19.166487,19.32776,19.478586,19.609049,0.0139131714113814
ZTF25aatzdod,,good,48.0,19.7842,26.888561248779297,19.931274311676024,20.09171867370605,20.240580558776852,22.191395282745365,24.656538295745847,0.0,18.0,19.7842,21.0358,19.910595,20.1127385,20.156294000000003,20.2912925,20.67812,0.0299974213390597
ZTF25aatzejc,2025-06-06,bad,89.0,18.490373611450195,25.7710075378418,18.5237122,18.623872756958008,18.88133430480957,21.735429763793945,23.776696777343748,0.0,36.0,18.49997,19.8416,18.5121375,18.5695945,18.65329,18.827896,19.5222355,0.1074415461158628
ZTF25aatzemb,,good,61.0,19.31460189819336,24.27866554260254,19.38033676147461,19.530488967895508,19.8663,22.00953865051269,23.82333946228028,0.6093653628113271,23.0,19.391088,20.5472,19.398951800000003,19.4462145,19.612886,19.897665,20.51414,0.112715579543606
ZTF25aatznti,,good,40.0,19.8713,27.01233673095703,20.064835643768312,20.338708384368896,20.665618170166013,22.964439392089844,26.244396209716804,0.0,10.0,19.8713,20.8468,19.984070000000003,20.2493355,20.4031515,20.590745,20.7658,0.0224356118532898
ZTF25aatzqar,,good,39.0,19.649078369140625,26.4045352935791,19.6912440892334,20.1635625,20.41004943847656,22.112622261047363,25.396020889282227,0.0,8.0,19.688995,20.4368,19.7671633,19.939677250000003,20.1635625,20.31061875,20.422765,0.0216654842856413
ZTF25aatzuze,,good,2.0,20.25182,20.65839958190918,20.27214897909546,20.35346489547729,20.455109790954587,20.556754686431884,20.63807060281372,0.0362362595267105,1.0,20.25182,20.25182,20.25182,20.25182,20.25182,20.25182,20.25182,0.0
ZTF25aatzvjm,,good,2.0,20.313133,20.88797187805176,20.34187494390259,20.45684271951294,20.600552439025883,20.74426215853882,20.859229934149173,0.1045358374495881,1.0,20.313133,20.313133,20.313133,20.313133,20.313133,20.313133,20.313133,0.0
ZTF25aatzwtt,,good,32.0,19.23591423034668,24.10502052307129,19.30717,19.40557777090454,19.73251599578857,20.83930261993408,23.42020473480224,0.0,18.0,19.3009,20.712,19.31059,19.4394245,19.696687,19.909499500000003,20.38152,0.0925068120485359
ZTF25aauaafb,,good,18.0,20.2797,25.42954063415528,20.317917066650388,20.638691425323486,20.917877197265625,21.139389038085938,22.209354686737058,0.0,2.0,20.2797,20.40644,20.286037,20.311385,20.34307,20.374755,20.400103,0.0
ZTF25aauacdq,,good,32.0,19.29624557495117,24.0311279296875,19.34700825,19.43364083279419,19.846102,20.931544303894043,23.900948429107665,0.6479809629378397,15.0,19.326221,20.7575,19.3526775,19.431837,19.487732,19.846102,20.26218,0.1195724607864425
ZTF25aauahls,,good,24.0,19.73147773742676,23.47793197631836,19.792787158020023,20.10737025,20.37388508453369,21.05679702758789,23.1854302406311,0.5948340001447011,14.0,19.76798,20.9747,19.9191895,20.10655675,20.158154,20.47745,20.78412,0.0508295186202742
ZTF25aauajbd,2025-06-06,bad,34.0,19.49028968811035,24.0728702545166,19.551945,19.76207675,20.031312942504883,21.656778335571293,23.57632474899292,0.0,11.0,19.5485,20.220446,19.55115,19.719793000000003,19.7722,19.87233,20.1734375,0.0034498413694781
ZTF25aauajtk,2025-06-07,bad,14.0,20.1918,23.20709800720215,20.2152275151062,20.491085974212645,20.62677574157715,21.672865390777588,22.65887746810913,0.2522819103313932,4.0,20.1918,20.5944,20.2103445,20.2845225,20.4025165,20.51580225,20.57868045,0.0
ZTF25aauamxj,2025-06-06,bad,28.0,20.232690811157227,26.92046356201172,20.259495828552247,20.692330947875977,21.366172790527344,22.864797115325928,24.33988218307495,0.0,5.0,20.2493,20.728413,20.2790806,20.398203,20.4786,20.664,20.7155304,0.0
ZTF25aauasux,,good,3.0,19.06274032592773,19.20711326599121,19.06665059333496,19.082291662963865,19.101843,19.154478132995607,19.19658623939209,0.0,1.0,19.101843,19.101843,19.101843,19.101843,19.101843,19.101843,19.101843,0.0
ZTF25aaubkkm,,good,35.0,19.289953231811523,27.41281509399414,19.3643253326416,19.472444563598632,19.780357360839844,21.262219429016117,25.167110061645506,0.0,14.0,19.401056,19.996307,19.4145955,19.4706975,19.621852,19.83356325,19.99630245,0.0150507257676164
ZTF25aaublde,2025-06-07,bad,20.0,19.70869445800781,23.99311828613281,20.04639147290039,20.470960617065437,20.92872524261475,21.236868381500248,22.548454666137697,0.0,1.0,20.064165,20.064165,20.064165,20.064165,20.064165,20.064165,20.064165,0.0
ZTF25aaubsso,,good,15.0,18.974245,24.30755615234375,19.994910600219725,21.790404319763184,22.594688415527344,23.968307495117188,24.19662036895752,0.0,1.0,18.974245,18.974245,18.974245,18.974245,18.974245,18.974245,18.974245,0.0
ZTF25aaudgky,,good,35.0,19.643104553222656,25.47317314147949,19.694793414611816,19.8303266784668,20.03705406188965,22.13858127593994,24.78000411987305,0.0,15.0,19.6559,20.866,19.7036211,19.7789335,19.8531,20.104085,20.69429,0.0965772437033814
ZTF25aaueewp,2025-06-08,bad,15.0,19.899323,25.459442138671875,20.2725378,21.90701484680176,23.04286193847656,23.58994674682617,24.98063945770264,0.0,2.0,19.899323,20.432487,19.9259812,20.032614,20.165905,20.299196,20.4058288,0.1115057355018063
ZTF25aauehjs,,good,17.0,20.365341,25.41940116882324,20.994514428027344,22.30188751220703,23.05893898010254,23.695491790771484,25.40577964782715,0.0,1.0,20.365341,20.365341,20.365341,20.365341,20.365341,20.365341,20.365341,0.0
ZTF25aauepid,,good,20.0,20.570019,26.75406837463379,21.158693420550534,22.5151891708374,22.72472286224365,23.649431705474854,24.844906997680667,0.0,1.0,20.570019,20.570019,20.570019,20.570019,20.570019,20.570019,20.570019,0.0
ZTF25aaueqow,2025-06-08,bad,11.0,20.709295,26.1799259185791,20.843260628662108,21.717097282409668,22.561229705810547,23.81568050384521,25.50806331634521,0.0,1.0,20.709295,20.709295,20.709295,20.709295,20.709295,20.709295,20.709295,0.0
ZTF25aauerff,,good,17.0,20.402418,25.31182861328125,21.437020465234376,22.38866424560547,22.597949981689453,23.926708221435547,24.780584716796877,0.0,1.0,20.402418,20.402418,20.402418,20.402418,20.402418,20.402418,20.402418,0.0
ZTF25aauesfd,,good,17.0,20.734356,27.319408416748047,21.68717118779297,22.977996826171875,23.45500946044922,24.37501335144043,27.29191665649414,0.0,1.0,20.734356,20.734356,20.734356,20.734356,20.734356,20.734356,20.734356,0.0
ZTF25aauesqv,2025-06-08,bad,14.0,20.2746696472168,23.39208984375,20.61520422652588,21.263429164886475,21.573091506958008,22.54636573791504,23.23001012802124,0.0,1.0,20.798569,20.798569,20.798569,20.798569,20.798569,20.798569,20.798569,0.0
ZTF25aauevvd,,good,21.0,19.33298,28.24724578857422,19.335559844970703,19.410519,23.27270698547364,25.06919288635254,27.739999771118164,0.0,8.0,19.33298,19.687958,19.34200125,19.397578,19.4870885,19.62719725,19.6755078,0.0
ZTF25aaufcqk,,good,32.0,19.62080192565918,24.39297103881836,19.65233195,19.869464874267575,20.2707470546875,21.68771028518677,23.958868408203124,0.0,10.0,19.634628,20.4594,19.64911305,19.7204005,19.946998,20.050104750000003,20.37516315,0.03783802393044
ZTF25aaufeme,2025-06-08,bad,13.0,21.017105102539062,22.44550895690918,21.047568241015625,21.09803009033203,21.36225128173828,21.93442344665528,22.329475021362303,0.0,1.0,21.067877,21.067877,21.067877,21.067877,21.067877,21.067877,21.067877,0.0
ZTF25aaufids,,good,7.0,20.450132,26.40876007080078,20.821781853125,22.0789098739624,22.533842086791992,24.191346168518063,25.958488845825197,0.0,1.0,20.450132,20.450132,20.450132,20.450132,20.450132,20.450132,20.450132,0.0
ZTF25aaufksw,,good,6.0,20.52017974853516,23.69829750061035,20.56250956140137,20.71082074887085,20.889058113098145,21.892088413238525,23.32080841064453,0.0,1.0,20.689499,20.689499,20.689499,20.689499,20.689499,20.689499,20.689499,0.0
ZTF25aaufltl,,good,42.0,18.47962951660156,19.7659854888916,18.5343248,18.58277189578247,18.634796341125487,18.79528526467896,18.98405331957397,0.0323284044429025,21.0,18.510084,19.023602,18.533487,18.588593,18.636084,18.733894,18.953987,0.0075191742187595
ZTF25aaufmus,,good,16.0,20.534582,24.5642032623291,20.96305033093262,22.362330436706543,23.040624618530277,23.68138217926025,24.329506397247314,0.0,1.0,20.534582,20.534582,20.534582,20.534582,20.534582,20.534582,20.534582,0.0
ZTF25aaufogi,2025-06-08,bad,30.0,19.487995,22.308725357055664,19.55438289642334,19.641051337890623,20.002643817993164,20.389919472503664,21.88541135787964,0.0,12.0,19.487995,20.2382,19.54577965,19.607998,19.7880535,20.130575,20.18936,0.0387946113997437
ZTF25aaufoxd,2025-06-08,bad,34.0,18.71746635437012,19.54378128051757,18.85198075,18.98853930276489,19.0392825,19.12200482330322,19.244977202960204,0.0033722931956286,17.0,18.72357,19.234423,18.881614,18.9765,19.034521,19.122175,19.2227894,0.0
ZTF25aaufoxf,,good,21.0,18.969038009643555,19.42115974426269,19.02155,19.16824531555176,19.186522,19.250450134277344,19.327421,0.0,9.0,19.02155,19.327421,19.066198,19.18158,19.186522,19.20088,19.3178462,0.0
ZTF25aaufqml,2025-06-08,bad,16.0,20.221304,23.878406524658203,20.879957214141847,21.669468879699718,22.293044090271,22.86516094207764,23.5076265335083,0.0,1.0,20.221304,20.221304,20.221304,20.221304,20.221304,20.221304,20.221304,0.0
ZTF25aaufqsp,,good,6.0,19.45703125,21.81540870666504,19.5202241875,19.834829132934573,20.515070915222168,21.15603828430176,21.678549766540527,0.0,1.0,19.709803,19.709803,19.709803,19.709803,19.709803,19.709803,19.709803,0.0
ZTF25aaufsdk,,good,11.0,19.462729,22.31341361999512,19.5055145,19.741540588378903,20.190841674804688,20.58512783050537,22.08706283569336,0.0,3.0,19.462729,19.728,19.4712861,19.5055145,19.5483,19.638150000000003,19.71003,0.0
ZTF25aaugemf,,good,33.0,17.763240814208984,23.056575775146484,17.98724784851074,18.31491,19.22464179992676,20.457321166992188,22.373790359497068,2.1522810177861524,5.0,18.195145,18.503569,18.2161444,18.300142,18.31491,18.497215,18.5022982,0.0101627119278379
ZTF25aaugjsk,,good,45.0,19.1558,26.495590209960938,19.25812263488769,19.462766647338867,19.76760673522949,22.843000411987305,25.606599807739254,0.0,16.0,19.1558,20.085077,19.28454275,19.453311,19.59498,19.819779,19.94791925,0.0339729876096128
ZTF25aauhbec,,good,31.0,18.278633,31.61654663085937,18.32876187384033,18.48853216693115,18.64915657043457,21.221915245056152,23.510974884033203,0.0,13.0,18.278633,19.260117,18.299492,18.375174,18.52824,18.618883,19.1180508,0.0702340067122532
ZTF25aauhbwo,2025-06-09,bad,32.0,18.482885360717773,23.95047378540039,18.49891716488647,18.560188,18.6993115,19.53324846420288,22.643315792083737,1.5084078995921328,17.0,18.506285,19.5364,18.5102458,18.553738,18.60681,18.742449,19.42968,0.0991176134585001
ZTF25aaumybv,2025-06-11,bad,28.0,19.75078392028809,26.30779457092285,19.818632856933597,19.95900825,20.081642041015627,22.483369827270504,24.37129764556885,0.0,8.0,19.80943,20.301981,19.8617795,19.95900825,20.03232,20.065285000000003,20.22239765,0.0
ZTF25aaumydy,,good,36.0,19.260607,24.77332878112793,19.310106669799804,19.423634612701417,19.596784530944824,22.10094547271729,23.56946563720703,1.1285996193656411,15.0,19.260607,19.674643,19.2998413,19.4022685,19.473766,19.5920455,19.6410829,0.0
ZTF25aaumyko,,good,17.0,18.098466873168945,26.35333251953125,18.12870217463379,18.43722915649414,21.909025192260746,22.91624641418457,25.10856781005859,0.0,1.0,18.136261,18.136261,18.136261,18.136261,18.136261,18.136261,18.136261,0.0
ZTF25aaumykp,,good,17.0,18.763262,26.31941032409668,19.060081904394533,19.485525131225582,22.14083671569824,22.936437606811523,24.357117843627933,0.0,1.0,18.763262,18.763262,18.763262,18.763262,18.763262,18.763262,18.763262,0.0
ZTF25aaunfiw,,good,30.0,19.044057846069336,23.730487823486328,19.0654374,19.14345525,19.236853504943845,22.12085008621216,23.29417810440063,0.6293236610078439,10.0,19.056252,19.344337,19.0654374,19.099978,19.1523435,19.244475,19.33014445,0.0
ZTF25aauqacl,,good,22.0,18.614728927612305,25.92403984069824,18.626246070861814,18.74381375,18.92579001971436,19.29694938659668,22.634672164916992,0.0,9.0,18.734531,19.55386,18.7493834,18.877499,19.032759,19.262894,19.4628368,0.047688824646732
ZTF25aauqafp,2025-06-12,bad,11.0,18.800472259521484,23.676410675048828,19.069621086120605,19.449827194213867,19.742197,20.25831413269043,22.56385326385498,0.0,2.0,19.488724,19.742197,19.50139765,19.55209225,19.6154605,19.67882875,19.72952335,0.0060217696578704
ZTF25aaurbqp,,good,37.0,19.89965,26.792848587036133,19.96641654968262,20.241619110107425,20.471864700317383,21.775524139404297,24.743022537231447,0.0,10.0,19.89965,20.6321,19.9352675,20.07776175,20.381315,20.45890625,20.60852,0.0133767559498945
ZTF25aaurcaq,,good,16.0,18.274513244628903,25.507417678833008,18.537299633026123,19.08914422988892,20.46197891235352,21.31364679336548,23.680814743041992,0.0,1.0,18.904463,18.904463,18.904463,18.904463,18.904463,18.904463,18.904463,0.0
ZTF25aaurzyo,,good,28.0,18.59867,25.441362380981445,18.8385935,19.194754250000003,19.6869485,22.88434600830078,23.942695140838623,0.0,10.0,18.59867,19.73722,18.6962075,18.902348,19.1394415,19.327684,19.69197565,0.1226195226009476
ZTF25aauselm,,good,17.0,20.029186,25.26189041137696,20.0837652,21.1844425201416,22.128318786621094,22.777212142944336,24.81477890014649,0.0,5.0,19.7898,20.09741,19.83223,20.00195,20.0027,20.029186,20.0837652,0.0
ZTF25aausgcv,,good,28.0,18.566826,24.50497436523437,18.914017648925785,19.097232781982424,19.86127281188965,21.265914916992188,23.06246862411499,0.0,6.0,18.566826,19.28027,18.662657,18.965731,19.032054,19.08653975,19.23474625,0.0326247116582127
ZTF25aauumjt,,good,25.0,19.68741607666016,23.079111099243164,19.745101165771484,19.827599,19.921640396118164,20.22363471984864,22.7666690826416,0.8151009811075756,7.0,19.816273,19.956694,19.8196708,19.8337615,19.851355,19.9381715,19.9549087,0.0
ZTF25aauummv,,good,22.0,19.402324676513672,24.49262237548828,19.558816528320307,19.925711631774902,20.285258105651856,21.15868091583252,22.94039726257324,0.0,3.0,20.075607,20.33333,20.0983197,20.189170500000003,20.302734,20.318032,20.3302704,0.0
ZTF25aauumqy,,good,42.0,19.889366,26.280317306518555,20.014280053961183,20.25616598129273,21.642501831054688,22.778645992279053,24.43392562866211,0.0,10.0,19.889366,20.3882,19.93501355,20.0693645,20.195855,20.2578085,20.387012,0.0
ZTF25aauunrr,,good,62.0,19.81861114501953,27.3275146484375,19.882655733795165,19.98052235067749,20.15872212030029,20.544033,23.028267860412598,0.0,20.0,19.8826,20.5729,19.9166841,19.974516,20.0961695,20.2317755,20.4632054,0.0
ZTF25aauuplq,,good,16.0,19.314337,26.99477767944336,19.32314725,19.367725,21.45495128631592,22.744749546051025,25.677906036376957,0.0,4.0,19.314337,19.36787,19.31609905,19.32314725,19.346687000000003,19.367435,19.367783,0.0
ZTF25aauuxhk,2025-06-13,bad,22.0,20.009583,25.642623901367188,20.08291006088257,20.908374309539795,21.77380657196045,22.23905611038208,23.72123575210571,0.0,1.0,20.009583,20.009583,20.009583,20.009583,20.009583,20.009583,20.009583,0.0
ZTF25aauuzgo,2025-06-13,bad,33.0,18.8237,25.43815803527832,18.94975574106445,19.530607,21.01009178161621,22.47831916809082,23.75333023071289,0.0,5.0,18.8237,19.530607,18.8451412,18.930906,18.994034,19.155216,19.4555288,0.0606639642235449
ZTF25aauvaxd,,good,32.0,18.65545463562012,22.60735893249512,18.7339055,18.904584418518063,19.139088469360352,19.46699675,21.03189344406128,0.5519262862819362,13.0,18.7339,19.647335,18.733906,18.815847,19.112488,19.29658,19.5650804,0.0797218960884621
ZTF25aauvbdc,2025-06-13,bad,62.0,18.98088,28.205381393432617,19.1340108,19.30650168548584,20.14646727716065,23.020382404327396,24.42384309768677,0.0,24.0,18.98088,20.019457,19.0722085,19.189409,19.265487,19.442008,19.965605,0.0690855637346811
